type	id	lat	long
country	Ronse	50.745878999999995	3.607614
country	Saint-Ghislain	50.483208000000005	3.8024150000000003
country	Saint-Petersburg	59.88208	30.3308
country	Saint-Saulve	50.374815999999996	3.5698550000000004
country	Saitama	35.909903	139.659758
country	Sakarya	40.753425	30.384694
country	Sakhalin Region	50.691	142.9506
country	Samara Region	53.4184	50.4726
country	Santa Catarina	-27.15767	-49.888560999999996
country	Santiago	-33.383303999999995	-70.53062299999999
country	Sao Paulo	-23.59806	-46.660537
country	Saskatchewan	53.934278000000006	-106.16006000000002
country	Schwyz	47.055398	8.73645
country	Scotland	56.41585799999999	-4.090641000000001
country	Selangor	3.0738	101.5183
country	Seoul	37.548278	126.990916
country	Seraing	50.591687	5.516066
country	Schoten	51.2498	4.4977
country	Shandong	36.298013	118.19388400000001
country	Shanghai	31.171446999999997	121.429896
country	Sichuan	30.709228999999997	102.693949
country	Sihanoukville	10.616351	103.51227800000001
country	Siirt	37.911394	42.115165999999995
country	Silly	50.638827	3.943396
country	Singapore	1.3441889999999999	103.86754599999999
country	Sint-Agatha-Berchem	50.863918	4.294079
country	Sint-Genesius-Rode	50.743666999999995	4.371971
country	Sint-Gillis-Waas	51.226622	4.118297
country	Sint-Niklaas	51.1559	4.1544
country	Sint-Pieters-Woluwe	50.83	4.4335
country	Sint-Truiden	50.810338	5.1926440000000005
country	Småland	57.528293999999995	14.463823999999999
country	Soignies	50.565241	4.035806
country	Sormland	59.061156999999994	16.697407000000002
country	Soumagne	50.636363	5.733485
country	South Carolina	33.8361	-81.1637
country	South Holland	52.006053	4.485728
country	South Korea	36.609249	127.91793200000001
country	South Yorkshire	53.4697	-1.326
country	Spain	40.4637	-3.7492
country	St-Louis	16.0326	-16.4818
country	Stekene	51.214088000000004	4.030857
country	Stockholm	59.33266999999999	18.061849
country	Sud Kivu	-3.223156	28.386665
country	Sverdlovsk Region	59.0077	61.9316
country	Switzerland	46.8182	8.2275
country	Taipei	25.002029999999998	121.51868799999998
country	Taiwan	23.8169	121.031365
country	Talca	-35.462909	-71.37096
country	Taoyuan	24.9936	121.301
country	Tatarstan	56.130014	53.37118100000001
country	Tbilisi	41.733699	44.818487
country	Teramo	42.6611	13.6987
country	Tervuren	50.820725	4.52387
country	Texas	31.146867999999998	-99.18875799999999
country	Thanh Hoa	20.026365	105.439044
country	Theux	50.518906	5.814748000000001
country	Thies	14.791	-16.9359
country	Ticino	46.345334	8.774813
country	Tielt-Winge	50.922676	4.892596
country	Tienen	50.80466	4.937784
country	Tilburg	51.567213	5.047957
country	Tipperary	52.4738	-8.1619
country	Tokyo	35.683440999999995	139.766131
country	Touba	14.856713000000001	-15.87911
country	Tournai	50.615852000000004	3.4008220000000002
country	Tubize	50.687041	4.193544999999999
country	Tver Region	57.0022	33.9853
country	UK	54.234125	-2.078794
country	Ukkel	50.78985	4.3602419999999995
country	United Kingdom	54.242833	-2.088739
country	USA	38.916963	-98.891372
country	Usti nad Labem	50.656527000000004	14.053702
country	Utah	39.4225192	-111.71435829999999
country	Utrecht	52.08532	5.1849680000000005
country	Vasterbotten	64.86361099999999	17.7435
country	Varmland	59.894482999999994	13.209991
country	Vaud	46.619469	6.472479
country	Veneto	45.4415	12.3153
country	Victoria	-37.121673	144.106178
country	Vienna	48.2082	16.3738
country	Vilvoorde	50.932484	4.429885
country	Vinhphuc	21.348702	105.548594
country	Virginia	37.926868	-78.024902
country	Vorst	50.8134	4.3248
country	Waasmunster	51.1182	4.080492
country	Wales	52.306084999999996	-3.621944
country	Walloon Brabant	50.661007	4.566076
country	Wanze	50.549453	5.196784
country	Waterloo	50.710994	4.406944
country	Watermaal-Bosvoorde	50.793185	4.423301
country	Washington	47.183945	-119.95036100000002
country	Wellington	-41.273449	174.85763400000002
country	Wervik	50.807707	3.052349
country	West Coast Region	13.2229	16.582
country	Australia	-27.055937	122.236663
country	Wevelgem	50.832135	3.174228
country	Wicklow	52.9808	-6.0446
country	Wisconsin	44.535145	-89.527762
country	Wyoming	43.076	-107.2903
country	Yunnan	24.556297	101.36621
country	Zhejiang	29.22571	120.299125
country	Zielonogorskie	52.2275	15.2559
country	Zinnik	50.567422	4.040613
country	Zolder	50.9905	5.258
country	Zonhoven	50.9871	5.3672
country	Zoutleeuw	50.836614000000004	5.107761
country	Zurich	47.441241999999995	8.641154
country	Africa	4.070194	21.824559
country	Asia	30.451097999999998	86.654576
country	Europe	49.646237	10.799453999999999
country	North America	28.2367447	-97.738017
country	Oceania	-25.0562891	152.008576
country	South America	-13.083583	-58.470721
rss	Argentina	-37.052315	-64.86914200000001
rss	Asia	30.451097999999998	86.654576
rss	Austria	47.5162	14.5501
rss	Croatia	45.1	15.2
rss	Denmark	56.2639	9.5018
rss	Democratic Republic of the Congo	-4.0383	21.7587
rss	Ecuador	-1.0541	-78.1489
rss	Egypt	26.8206	30.8025
rss	England	52.3555	-1.1743
rss	Georgia	41.989378	43.597463
rss	Ghana	7.811417	-1.089272
rss	Iceland	64.90614000000001	-18.4826
rss	Iran	34.5732	51.876000000000005
rss	Israel	31.217736	34.903129
rss	Luxembourg	49.755428	6.119486
rss	Norway	61.3109	8.73701
rss	Panama	8.98333	-79.5166
rss	Peru	-9.650468	-75.328211
rss	Philippines	11.383086	123.52186200000001
rss	Sri Lanka	7.8731	80.7718
rss	Turkey	39.046746	36.767068
rss	Africa	4.070194	21.824559
rss	Europe	49.646237	10.799453999999999
rss	North America	28.2367447	-97.738017
rss	Oceania	-25.0562891	152.008576
rss	South America	-13.083583	-58.470721
rss	inde	20.593684	78.96288
rss	états-unis	37.09024	-95.712891
rss	dominique	15.414999	-61.370976
rss	rép. dominicaine	18.735692999999998	-70.162651
rss	suisse	46.818188	8.227511999999999
rss	royaume-uni	55.378051	-3.435973
rss	cuba	21.521757	-77.78116700000001
rss	Cuba	21.521757	-77.78116700000001
rss	australie	-25.274398	133.775136
rss	puerto rico	18.220833	-66.590149
rss	émirat arabes unis	23.424076	53.847818000000004
rss	martinique	14.641528	-61.024174
rss	guadeloupe	16.995971	-62.067641
rss	mexique	23.634501	-102.552784
rss	costa rica	9.748917	-83.753428
rss	colombie	4.570868	-74.297333
rss	jamaìque	18.109581	-77.297508
rss	cameroun	7.369722	12.354722
rss	thailande	15.870032	100.992541
rss	afrique du sud	-30.559482	22.937506
rss	haiti	18.971187	-72.28521500000001
rss	iles vierges (é-u)	18.335765	-64.896335
rss	guatemala	15.783470999999999	-90.23075899999999
rss	nouvelle-zélande	-40.900557	174.88597099999998
rss	indonésie	-0.789275	113.921327
rss	aruba	12.52111	-69.968338
rss	pologne	51.919438	19.145135999999997
rss	republique tchèque	49.817492	15.472961999999999
rss	iles turques-caiques	21.694025	-71.797928
rss	zimbabwe	-19.015438	29.154857
rss	jordanie	30.585164000000002	36.238414
rss	argentine	-38.416097	-63.616671999999994
rss	sénégal	14.497401000000002	-14.452361999999999
rss	iraq	33.223191	43.679291
rss	algerie	28.033886	1.6596259999999998
rss	maroc	31.791702	-7.09262
rss	cambodge	12.565679	104.990963
rss	Canada	61.066692	-107.991707
rss	Aargau	47.420629	8.172097
rss	Aatalunya	41.670376	1.657348
rss	Abruzzo	42.192	13.7289
rss	Afyon	38.752653	30.553660999999998
rss	Aichi	35.067543	137.33406100000002
rss	Aksaray	38.44611	33.878215999999995
rss	Alagoas	-9.74863	-36.417626
rss	Alken	50.877283	5.289834
rss	Amazonas State	-5.423668	-64.567836
rss	Andalusia	37.5443	-4.7278
rss	Andel	51.7851	5.0549
rss	Andenne	50.487207	5.056619
rss	Anderlecht	50.829058	4.29586
rss	Anhui	31.754331	117.211441
rss	Ankara	39.949377	32.854735999999995
rss	Antioquia	6.709191000000001	-75.484721
rss	Antwerp	51.225698	4.420885
rss	Arizona	34.220707	-111.65746200000001
rss	Asse	50.9094	4.2005
rss	Ath	50.646122	3.7703629999999997
rss	Athens	37.987832	23.726319
rss	Auckland	-36.8314	174.7606
rss	Austria	47.5162	14.5501
rss	Auvergne Rhone Alpes	45.126511	5.4807239999999995
rss	Auvergne-Rhône-Alpes	45.4471	4.3853
rss	Baden-Wuerttemberg	48.712618	9.134030000000001
rss	Bahia	-12.5797	-41.7007
rss	Balikesir	39.650196	27.88958
rss	Bangkok	13.798471	100.590834
rss	Baranya	46.0485	18.2719
rss	Barcelona	41.394769000000004	2.173828
rss	Basel	47.559197999999995	7.59064
rss	Basel-Stadt	47.557238	7.5956660000000005
rss	Basque Country	42.9896	-2.6189
rss	Bavaria	48.1382614	11.5845093
rss	Beersel	50.7669	4.3085
rss	Beijing	40.07132	116.406908
rss	Belgium	50.707735	4.677726
rss	Beringen	51.064161999999996	5.224601
rss	Berloz	50.703886	5.2021120000000005
rss	Bern	46.855135	7.570549000000001
rss	Bierbeek	50.836502	4.771272
rss	Blegny	50.676412	5.704848999999999
rss	Blida	36.483290000000004	2.808751
rss	Bogota	4.6293370000000005	-74.095588
rss	Bonheiden	51.01931	4.568699
rss	Boufarik	36.577090000000005	2.9141369999999998
rss	Bourgogne-France-Comté	47.2805	4.9994
rss	Boussu	50.425366	3.7976919999999996
rss	Boutersem	50.833781	4.839596
rss	Braine-l alleud	50.667307	4.358179
rss	Bratislava	48.1486	17.1077
rss	Bree	51.138202	5.631876999999999
rss	Bretagne	48.202	2.9326
rss	British Columbia	54.01098199999999	-124.74518300000001
rss	Brussels	50.8503	4.3517
rss	Budapest	47.482728	19.084269
rss	Buryat Republic	52.311710999999995	108.91673200000001
rss	California	36.357039	-119.69018200000001
rss	Canakkale	40.030844	26.733769
rss	Canary Islands	28.2916	-16.6291
rss	Castel di Sangro	41.784	14.108
rss	Castilla La Mancha	39.2796	-3.0977
rss	Castilla Y León	41.8357	-4.3976
rss	Castilla y Leon	41.8357	-4.3976
rss	Catalunya	41.834815	1.606414
rss	Central Hungary	47.360008	19.252798000000002
rss	Centre-Val de Loire	47.481221000000005	1.698793
rss	Chaineux	50.6317	5.8344
rss	Charleroi	50.418039	4.440646
rss	Chechen Republic	43.4023	45.7187
rss	Chelyabinsk Region	54.4319	60.8789
rss	Chiba	35.463961	140.223882
rss	Chihuahua	28.633	-106.0691
rss	China	33.394333	104.689839
rss	Chongqing	29.858721000000003	107.375623
rss	Chungcheongnam	36.685947999999996	126.799198
rss	Comunitat Valenciana	39.336999999999996	-0.354
rss	Colfontaine	50.40777	3.8462370000000004
rss	Connecticut	41.678117	-72.66977299999999
rss	Copenhagen	55.6761	12.5683
rss	Cork	51.895348999999996	-8.474381
rss	Courcelles	50.469378000000006	4.34449
rss	Couthuin	50.5315	5.1225
rss	Couvin	50.035063	4.485139
rss	Croatia	45.1	15.2
rss	Dakar	14.725966	-17.46181
rss	Dalhem	50.71948	5.758129
rss	Deinze	50.9875	3.5236
rss	Dendermonde	51.032573	4.099329
rss	Denmark	56.2639	9.5018
rss	Diamond Princess	35.046935	139.419325
rss	Dilbeek	50.8465	4.2621
rss	District of Columbia	38.9072	-77.0369
rss	Distrito Federal	-15.7998	-47.8645
rss	Doha	25.270283	51.52297
rss	Doornik	50.616724	3.3953290000000003
rss	Drenthe	52.846963	6.608915
rss	Dublin	53.3431	-6.2621910000000005
rss	Duesseldorf	51.236437	6.809537
rss	Ellezelles	50.7338	3.6799
rss	Elsene	50.82821	4.371924
rss	England	52.405994	-1.671707
rss	Estado de Mexico	19.4969	-99.7233
rss	Eupen	50.6292	6.0337
rss	Eskisehir	39.773703000000005	30.518708
rss	Espirito Santo	-19.1834	-40.3089
rss	Estinnes	50.374881	4.103617
rss	Etterbeek	50.833658	4.394661
rss	Europe	48.684312	13.651501000000001
rss	Finland	61.751734	26.186436999999998
rss	Flanders	51.056536	4.254283
rss	Flevoland	52.48851	5.615829
rss	Florida	27.6648	-81.5158
rss	Fontaine-l Eveque	50.407803	4.322526
rss	Frameries	50.389738	3.883946
rss	France	46.2276	2.2137
rss	Friesland	53.1642	5.7818
rss	Friuli Venezia Giulia	46.2259	13.1034
rss	Fujian	26.284852	118.12293799999999
rss	Galicia	42.5751	-8.1339
rss	Ganshoren	50.873	4.3093
rss	Gavleborgs lan	61.514766	16.400925
rss	Gelderland	52.042091	6.01486
rss	Genappe	50.603840999999996	4.4517370000000005
rss	Geneva	46.216038	6.136984
rss	Gent	51.041540000000005	3.6979610000000003
rss	Georgia	32.1656	-82.9001
rss	Geraardsbergen	50.777365	3.899454
rss	Germany	51.1657	10.4515
rss	Ghent	51.0543	3.7174
rss	Gierle	51.2672	4.8677
rss	Gilgit Baltistan	35.589113	75.614837
rss	Goiais	-15.932272	-49.593573
rss	Grand Est	48.691466999999996	5.566495
rss	Grand Canary Islands	27.9202	-15.5474
rss	Grand Princess	37.579905	-123.67313
rss	Graubünden	46.709551	9.606902999999999
rss	Greater Accra	5.7616190000000005	0.040546
rss	Grimbergen	50.942962	4.3756639999999996
rss	Guangdong	23.615762	114.48325700000001
rss	Guayas	-1.9575	-79.9193
rss	Gujarat	22.2587	71.1924
rss	Gyeonggi	37.397957	127.38086399999999
rss	Halland	56.964727	12.796906
rss	Hangzhou	30.2741	120.1551
rss	Hasselt	50.925346999999995	5.311394
rss	Hauts de France	49.934396	2.783002
rss	Havelange	50.359744	5.246544999999999
rss	Hawaii	19.8968	-155.5828
rss	Hawali	29.3378	48.0235
rss	Helden	51.32323	6.012457
rss	Helsinki	60.1698848	24.9384991
rss	Hemiksem	51.143514	4.3398959999999995
rss	Henan	33.817629	113.690243
rss	Henri-chapelle	50.665958	5.932616
rss	Herent	50.91021	4.644197
rss	Herselt	51.048722999999995	4.879674
rss	Herstal	50.680399	5.606845
rss	Herve	50.647665	5.7945720000000005
rss	Holsbeek	50.9211	4.757
rss	Ho Chi Minh City	10.790417	106.653985
rss	Hoegaarden	50.7743	4.8927
rss	Hong Kong	22.3964	114.1095
rss	Honnelles	50.350747	3.714603
rss	Houthalen-Helchteren	51.0312	5.3765
rss	Hubei	31.095477000000002	112.676644
rss	Huldenberg	50.7886	4.5881
rss	Idaho	43.810421000000005	-114.351215
rss	Ile De France	48.724751	2.4915220000000002
rss	Illinois	40.088552	-89.30187600000001
rss	Indiana	40.2672	-86.1349
rss	Iowa	41.878	-93.0977
rss	Iran	34.5732	51.876000000000005
rss	Ireland	52.865	-7.979
rss	Ishikawa	36.570184999999995	136.732454
rss	Istanbul	41.0082	28.9784
rss	Italy	43.382775	12.183629
rss	Japan	35.685359999999996	139.75309
rss	Jiangsu	33.077760999999995	119.825116
rss	Jiangxi	27.458972999999997	115.535326
rss	Kalmthout	51.383	4.4752
rss	Kanagawa	35.403801	139.294288
rss	Kansai	34.778675	135.880055
rss	Kansas	39.0119	-98.4842
rss	Kanto	36.167777	139.170466
rss	Karaman	37.165058	33.294127
rss	Karnataka	15.3173	75.7139
rss	Kastamonu	41.550202	33.742886
rss	Kasterlee	51.2405	4.9674
rss	Kathmandu	27.712907	85.323557
rss	Kaulile	51.1872	5.5257
rss	Kayseri	38.7205	35.4826
rss	Keelung	25.1276	121.7392
rss	Kerala	10.359825	76.39955
rss	Kessel-Lo	50.8851	4.7357
rss	Khabarovsk Region	50.5888	135.0
rss	Khyber Pakhtunkhwa	33.696621	72.636031
rss	Kinshasa	-4.2978	15.2962
rss	Kochi	33.518628	133.505674
rss	Knokke-Heist	51.331501	3.3088260000000003
rss	Kocaeli	40.886367	29.905212
rss	Komen	45.8175	13.7483
rss	Konya	37.859743	32.495438
rss	Kosice	48.7164	21.2611
rss	Kostoliste	48.4467	16.9868
rss	Kraainem	50.8611	4.4593
rss	Krasnodar Region	45.6415	39.7056
rss	Krasnoyarsk Region	64.248	95.1104
rss	Kuala Lumpur	3.139	101.6869
rss	Kuwait	29.452987	47.447194
rss	KwaZulu-Natal	-28.704797999999997	30.693005
rss	Kyoto	35.007542	135.76845500000002
rss	La Louviere	50.469989	4.158129
rss	La Rioja	42.2871	-2.5396
rss	Lagos	6.54252	3.286661
rss	Lanaken	50.884429	5.634002
rss	Lapland	67.700017	26.273752
rss	Lasne	50.679575	4.463992
rss	Lazio	41.994328	12.622686
rss	Leuven	50.8798	4.7005
rss	Liège	50.6326	5.5797
rss	Lima	-11.971424	-77.070229
rss	Limburg	51.230477	5.9567440000000005
rss	Limerick	52.662234999999995	-8.627564999999999
rss	Linter	50.818098	5.042221
rss	Lipetsk Region	52.5265	39.2032
rss	Lisbon	38.7223	-9.1393
rss	Lombardy	45.4791	9.8452
rss	Louisiana	30.9843	-91.9623
rss	Louth	53.9508	-6.5406
rss	Lubbeek	50.880093	4.821901
rss	Lucerne	47.0502	8.3093
rss	Lummen	50.995515999999995	5.181081
rss	Luxembourg	49.755428	6.119486
rss	Madrid	40.4168	-3.7038
rss	Malopolskie	49.7225	20.2503
rss	Manitoba	55.18287900000001	-97.823531
rss	Marche	43.374025	13.161012
rss	Martin	49.0617	18.919
rss	Maryland	39.0458	-76.6413
rss	Massachusetts	42.340740999999994	-71.998513
rss	Mbour	14.427132	-16.966573999999998
rss	Medellin	6.2486	-75.5742
rss	Melbourne	-37.8136	144.9631
rss	Merelbeke	50.9945	3.7456
rss	Mexico City	19.404497	-99.143041
rss	Michigan	45.021203	-84.762273
rss	Minas Gerais	-18.35789	-44.411895
rss	Minnesota	46.126042	-94.61958100000001
rss	Missouri	37.9643	-91.8318
rss	Mons	50.445439	3.962794
rss	Montevideo	-34.823827	-56.211799
rss	Montigny-le-Tilleul	50.374916999999996	4.371814
rss	Moscow	55.7558	37.6173
rss	Moscow Region	55.3404	38.2918
rss	Mouscron	50.738645	3.23861
rss	Munich	48.144746999999995	11.561739
rss	Namur	50.457215000000005	4.879493
rss	NanChang	28.6829	115.8582
rss	Nara	34.371026	135.88738899999998
rss	Nebraska	41.4925	-99.9018
rss	Netherlands	52.1326	5.2913
rss	Nevada	38.8026	-116.4194
rss	Nevele	51.0343	3.5474
rss	Nevsehir	38.767303999999996	34.698996
rss	New Brunswick	46.57077	-66.30819100000001
rss	New Jersey	40.0583	-74.4057
rss	New Hampshire	43.1939	-71.5724
rss	New South Wales	-32.68843	146.228414
rss	New Taipei City	25.017	121.4628
rss	Newfoundland and Labrador	53.655784	-61.203723
rss	Nieuwerkerken	50.882290999999995	5.20403
rss	Nonthaburi	13.852510999999998	100.522791
rss	Normandie	48.8799	0.1713
rss	Normandie	49.05581	0.060987
rss	Norrbotten	66.936364	20.341728
rss	North Brabant	51.4827	5.2322
rss	North Carolina	35.7596	-79.0193
rss	North Holland	52.5206	4.7885
rss	North Rhine Westphalia	51.44	7.705
rss	Northern Territory	-19.4914	132.551
rss	Northern Ireland	54.60219	-6.687146
rss	Nottinghamshire	53.134733999999995	-0.989052
rss	Nova Scotia	44.879119	-64.020314
rss	Novosibirsk Region	55.4467	80.1044
rss	Oevel	51.1387	4.9043
rss	Ohio	40.199215	-82.825637
rss	Omsk Region	55.0555	73.3167
rss	Ontario	44.428999999999995	-79.377
rss	Oostrozebeke	50.931551	3.338685
rss	Orebro lan	59.378174	14.948348000000001
rss	Oregon	43.8041	-120.5542
rss	Orenburg Region	51.7634	54.6188
rss	Osaka	34.648720000000004	135.525013
rss	Oslo	59.903687	10.7497
rss	Ostergotland	58.402269	15.748012
rss	Otago	-45.412319000000004	169.855268
rss	Oudergem	50.812905	4.435779
rss	Overijssel	52.436273	6.463628
rss	Panama City	8.98333	-79.5166
rss	Pays de la Loire	47.640237	-0.647258
rss	Pelt	51.210014	5.4205190000000005
rss	Pennsylvania	41.2033	-77.1945
rss	Perm Region	58.017793999999995	56.311057999999996
rss	Pichincha	-0.1465	-78.4752
rss	Pomorskie	54.2944	18.1531
rss	Portugal	39.540459999999996	-8.174700999999999
rss	Primorskiy Region	45.0526	135.0
rss	Pskov Region	56.7709	29.094
rss	Puebla	19.0414	-98.2063
rss	Prague	50.0755	14.4378
rss	Prince Edward Island	46.344935	-63.405688
rss	Quangning	21.214760000000002	107.25151399999999
rss	Quaregnon	50.437973	3.859235
rss	Queretaro	20.5888	-100.3899
rss	Queensland	-23.094025	144.192275
rss	Quevy	50.368752	3.945724
rss	Quito	-0.18126	-78.4599
rss	Ramat Gan	32.0684	34.8248
rss	Ravels	51.416526	5.022319
rss	Red River Delta	21.010949	105.786621
rss	Republic of Buryatia	54.8331	112.4061
rss	Republic of Crymea	45.3453	34.4997
rss	Republic of Kabardino-Balkaria	43.3932	43.5628
rss	Republic of Sakha	66.7613	124.1238
rss	Republic of Tatarstan	55.1802	50.7264
rss	Reykjavik	64.1445	-21.9418
rss	Rhode Island	41.5801	-71.4774
rss	Riemst	50.805092	5.5897120000000005
rss	Rio de Janeiro	-22.89445	-43.2099
rss	Rio Grande do Sul	-29.615543	-53.220125
rss	Rixensart	50.7156	4.531
rss	Riyadh	23.197563	45.243845
rss	Rome	41.9028	12.4964
rss	Ronse	50.745878999999995	3.607614
rss	Saint-Ghislain	50.483208000000005	3.8024150000000003
rss	Saint-Petersburg	59.88208	30.3308
rss	Saint-Saulve	50.374815999999996	3.5698550000000004
rss	Saitama	35.909903	139.659758
rss	Sakarya	40.753425	30.384694
rss	Sakhalin Region	50.691	142.9506
rss	Samara Region	53.4184	50.4726
rss	Santa Catarina	-27.15767	-49.888560999999996
rss	Santiago	-33.383303999999995	-70.53062299999999
rss	Sao Paulo	-23.59806	-46.660537
rss	Saskatchewan	53.934278000000006	-106.16006000000002
rss	Schwyz	47.055398	8.73645
rss	Scotland	56.41585799999999	-4.090641000000001
rss	Selangor	3.0738	101.5183
rss	Seoul	37.548278	126.990916
rss	Seraing	50.591687	5.516066
rss	Schoten	51.2498	4.4977
rss	Shandong	36.298013	118.19388400000001
rss	Shanghai	31.171446999999997	121.429896
rss	Sichuan	30.709228999999997	102.693949
rss	Sihanoukville	10.616351	103.51227800000001
rss	Siirt	37.911394	42.115165999999995
rss	Silly	50.638827	3.943396
rss	Singapore	1.3441889999999999	103.86754599999999
rss	Sint-Agatha-Berchem	50.863918	4.294079
rss	Sint-Genesius-Rode	50.743666999999995	4.371971
rss	Sint-Gillis-Waas	51.226622	4.118297
rss	Sint-Niklaas	51.1559	4.1544
rss	Sint-Pieters-Woluwe	50.83	4.4335
rss	Sint-Truiden	50.810338	5.1926440000000005
rss	Småland	57.528293999999995	14.463823999999999
rss	Soignies	50.565241	4.035806
rss	Sormland	59.061156999999994	16.697407000000002
rss	Soumagne	50.636363	5.733485
rss	South Carolina	33.8361	-81.1637
rss	South Holland	52.006053	4.485728
rss	South Korea	36.609249	127.91793200000001
rss	South Yorkshire	53.4697	-1.326
rss	Spain	40.4637	-3.7492
rss	St-Louis	16.0326	-16.4818
rss	Stekene	51.214088000000004	4.030857
rss	Stockholm	59.33266999999999	18.061849
rss	Sud Kivu	-3.223156	28.386665
rss	Sverdlovsk Region	59.0077	61.9316
rss	Switzerland	46.8182	8.2275
rss	Taipei	25.002029999999998	121.51868799999998
rss	Taiwan	23.8169	121.031365
rss	Talca	-35.462909	-71.37096
rss	Taoyuan	24.9936	121.301
rss	Tatarstan	56.130014	53.37118100000001
rss	Tbilisi	41.733699	44.818487
rss	Teramo	42.6611	13.6987
rss	Tervuren	50.820725	4.52387
rss	Texas	31.146867999999998	-99.18875799999999
rss	Thanh Hoa	20.026365	105.439044
rss	Theux	50.518906	5.814748000000001
rss	Thies	14.791	-16.9359
rss	Ticino	46.345334	8.774813
rss	Tielt-Winge	50.922676	4.892596
rss	Tienen	50.80466	4.937784
rss	Tilburg	51.567213	5.047957
rss	Tipperary	52.4738	-8.1619
rss	Tokyo	35.683440999999995	139.766131
rss	Touba	14.856713000000001	-15.87911
rss	Tournai	50.615852000000004	3.4008220000000002
rss	Tubize	50.687041	4.193544999999999
rss	Tver Region	57.0022	33.9853
rss	UK	54.234125	-2.078794
rss	Ukkel	50.78985	4.3602419999999995
rss	United Kingdom	54.242833	-2.088739
rss	USA	38.916963	-98.891372
rss	Usti nad Labem	50.656527000000004	14.053702
rss	Utah	39.4225192	-111.71435829999999
rss	Utrecht	52.08532	5.1849680000000005
rss	Vasterbotten	64.86361099999999	17.7435
rss	Varmland	59.894482999999994	13.209991
rss	Vaud	46.619469	6.472479
rss	Veneto	45.4415	12.3153
rss	Victoria	-37.121673	144.106178
rss	Vienna	48.2082	16.3738
rss	Vilvoorde	50.932484	4.429885
rss	Vinhphuc	21.348702	105.548594
rss	Virginia	37.926868	-78.024902
rss	Vorst	50.8134	4.3248
rss	Waasmunster	51.1182	4.080492
rss	Wales	52.306084999999996	-3.621944
rss	Walloon Brabant	50.661007	4.566076
rss	Wanze	50.549453	5.196784
rss	Waterloo	50.710994	4.406944
rss	Watermaal-Bosvoorde	50.793185	4.423301
rss	Washington	47.183945	-119.95036100000002
rss	Wellington	-41.273449	174.85763400000002
rss	Wervik	50.807707	3.052349
rss	West Coast Region	13.2229	16.582
rss	Western Australia	-27.055937	122.236663
rss	Wevelgem	50.832135	3.174228
rss	Wicklow	52.9808	-6.0446
rss	Wisconsin	44.535145	-89.527762
rss	Wyoming	43.076	-107.2903
rss	Yunnan	24.556297	101.36621
rss	Zhejiang	29.22571	120.299125
rss	Zielonogorskie	52.2275	15.2559
rss	Zinnik	50.567422	4.040613
rss	Zolder	50.9905	5.258
rss	Zonhoven	50.9871	5.3672
rss	Zoutleeuw	50.836614000000004	5.107761
rss	Zurich	47.441241999999995	8.641154
rss	Africa	4.070194	21.824559
rss	Asia	30.451097999999998	86.654576
rss	Europe	49.646237	10.799453999999999
rss	North America	28.2367447	-97.738017
rss	Oceania	-25.0562891	152.008576
rss	South America	-13.083583	-58.470721
